56.2342453; -4.4570758; 1.5924510; -2.1598224; 0.0986828; 4.5412094; 1.5758204
56.4336575; -4.2905744; 1.4835254; -2.1405302; 0.0953066; 4.6098871; 1.6594001
56.6330697; -4.1218323; 1.3776477; -2.1219271; 0.0911681; 4.6811183; 1.7369144
56.8324819; -3.9507342; 1.2745814; -2.1041484; 0.0866603; 4.7545338; 1.8283970
57.0318942; -3.7780406; 1.1745829; -2.0873546; 0.0817633; 4.8306109; 1.9152355
57.2313064; -3.6041626; 1.0776459; -2.0715736; 0.0767578; 4.9090370; 1.9726213
57.4307186; -3.4283331; 0.9831201; -2.0567209; 0.0720070; 4.9885242; 2.0302596
57.6301308; -3.2511399; 0.8911208; -2.0428068; 0.0674707; 5.0690325; 2.0661189
57.8295430; -3.0731846; 0.8017487; -2.0297421; 0.0638756; 5.1496708; 2.0801966
58.0289552; -2.8936918; 0.7144502; -2.0173139; 0.0606148; 5.2296026; 2.0774588
58.2283675; -2.7132100; 0.6293552; -2.0055414; 0.0574490; 5.3082280; 2.1031346
58.4277797; -2.5319883; 0.5464269; -1.9945429; 0.0526370; 5.3866563; 2.1447492
58.6271919; -2.3496623; 0.4652977; -1.9845469; 0.0472122; 5.4654775; 2.2058661
58.8266041; -2.1667026; 0.3859386; -1.9757801; 0.0407528; 5.5453762; 2.2828516
59.0260163; -1.9831124; 0.3080696; -1.9683524; 0.0335028; 5.6268690; 2.3416932
59.2254285; -1.7989464; 0.2314046; -1.9624163; 0.0259246; 5.7092538; 2.4177880
59.4248408; -1.6144457; 0.1557148; -1.9580522; 0.0178551; 5.7930865; 2.4644505
59.6242530; -1.4296245; 0.0806615; -1.9552888; 0.0098696; 5.8773068; 2.5030067
59.8236652; -1.2447643; 0.0060160; -1.9541155; 0.0019054; 5.9616269; 2.4887808
60.0230774; -1.0597293; -0.0686176; -1.9545173; -0.0059520; 6.0443016; 2.4408999
60.2224896; -0.8748282; -0.1434526; -1.9564915; -0.0137968; 6.1243018; 2.3974362
60.4219018; -0.6903564; -0.2187055; -1.9600227; -0.0216896; 6.2018730; 2.2106425
60.6213141; -0.5058140; -0.2949125; -1.9650416; -0.0286049; 6.2725502; 2.1163701
60.8207263; -0.3219239; -0.3720812; -1.9714133; -0.0348328; 6.3394753; 1.9965777
61.0201385; -0.1387809; -0.4504345; -1.9788810; -0.0401883; 6.4019708; 1.7492079
61.2195507; 0.0441935; -0.5304457; -1.9872822; -0.0438481; 6.4562262; 1.6103956
61.4189629; 0.2261644; -0.6119217; -1.9963615; -0.0468449; 6.5057761; 1.4405887
61.6183751; 0.4071694; -0.6950003; -2.0059031; -0.0489881; 6.5497835; 1.2597654
61.8177874; 0.5878652; -0.7800789; -2.0158302; -0.0503859; 6.5880262; 0.6767971
62.0171996; 0.7673299; -0.8667950; -2.0260746; -0.0530870; 6.6084804; 1.7865755
62.2166118; 0.9456974; -0.9553216; -2.0370379; -0.0569468; 6.6621725; 1.4067764
